,Large Growth,Large Value,Small Growth,Small Value,MLPs,REITs,Foreign Growth,Foreign Value,Emerging Markets,High Yield,ST Inv Grade,Int Inv Grade,LT Inv Grade,TIPS,ST Treasury,Int Treasury,LT Treasury
,VIGRX,VIVAX,VISGX,VISVX,AMLP,VGISX,VWIGX,VTRIX,VEIEX,VWEHX,VFSTX,VFICX,VWESX,VIPSX,VFISX,VFITX,VUSTX
,Vanguard Index Trust Growth Index Fund,Vanguard Index Trust Value Index Fund,Vanguard Index Trust Small-Cap Growth Index Fund,Vanguard Index Trust Small-Cap Value Index Fund,Alerian MLP ETF,Virtus Duff & Phelps Global Real Estate Securities Fund I,Vanguard International Growth Fund,Vanguard International Value Fund,Vanguard Emerging Markets Stock Index Fund,Vanguard High Yield Corporate Fund,Vanguard Short-Term Investment Grade Fund Investor Shrs,Vanguard Intermediate-Term Investment Grade Fund Investor Shrs,Vanguard Long-Term Investment Grade Fund Investor Shrs,Vanguard Inflation Protected Securities Fund,Vanguard Short-Term Treasury Fund,Vanguard Intermediate-Term Treasury Fund,Vanguard Long-Term Treasury Fund
3/31/08,0.6066799,0.5145788,0.6264329,0.9065509,,,0.758934,0.31266212,0.54255724,0.48286915,0.30140877,0.545907,1.0629296,0.38759708,0.33608675,0.67008734,0.71264505
4/01/08,3.182578,3.8395882,3.1126142,3.4554243,,,2.7913213,3.1168818,2.8667808,0,-0.46947598,-0.7164836,-1.2401342,-0.84941983,-0.36798716,-0.8467436,-1.2690306
4/02/08,-0.19480586,-0.08217096,0.43907166,0.3340006,,,0.25861263,0.5541444,0.098359585,0.35398006,-0.09434223,-0.10309219,0.22830963,-0.07788539,-0.18466711,-0.25618672,0.08568764
4/03/08,0.19518137,0.16447306,0.4371524,0.13315678,,,0.34394264,0.27555227,0.5240798,0.17635822,0,0,0.113892555,0,-0.09250641,-0.08561611,0
4/04/08,0.45454502,-0.20526052,0.43525696,-0.33245087,,,0.47129393,0.24981499,0,0.35210848,0.28328896,0.7223964,0.91012716,0.5455971,0.27776957,0.5998254,1.1130095
4/07/08,0,0.37021637,-0.27084947,0.06670952,,,0.7675886,0.4485488,1.0100961,0.52632093,-0.18832088,-0.30738115,-0.45095682,-0.23255348,-0.27700663,-0.5110681,-0.59272647
4/08/08,-0.25856495,-0.57376623,0.054323673,-0.33333302,,,-0.5501449,-0.5705774,-0.1935482,0,0.09433031,0.10278225,-0.113254786,-0.15539527,0.092589855,0.08561611,-0.085181
4/09/08,-0.71290135,-0.98928213,-1.5743792,-1.8729091,,,-0.7659614,-0.6237507,-0.80801845,0,0.28276443,0.51335096,0.7936597,0.6225705,0.27751923,0.5132675,0.9377718
4/10/08,0.9464741,0.041627884,1.2134671,0.8179903,,,-0.300169,-0.1255393,1.3033509,0,-0.18797517,-0.40857792,-0.33746362,-0.30936003,-0.18450618,-0.42553544,-0.4222989
4/11/08,-1.9721985,-2.0391166,-2.5068164,-2.1636248,,,-1.2903214,-1.2066364,-1.3509154,0,0.18832684,0.3076911,0.45146942,0.6206393,0.18484592,0.42735338,0.50890446
4/14/08,-0.16490221,-0.5097747,-0.16768575,-0.345546,,,-0.08714795,0,-0.16302466,-0.1745224,-0.093984604,-0.20449162,-0.4494369,-0.23130774,0,-0.17021894,-0.42194128
4/15/08,0.2973199,0.597775,0.4479289,1.1095643,,,0.95944405,0.7379174,0.9797454,0,-0.18815398,-0.30738115,-0.56432486,-0.46367645,-0.18450618,-0.34100413,-0.59322715
4/16/08,2.4374127,2.1646857,2.9542804,3.0178308,,,2.7213812,2.9047728,2.3285866,0.17483234,-0.2827525,-0.5138695,-1.1350751,-0.54347515,-0.27726293,-0.7698834,-1.1935174
4/17/08,-0.16077757,0.20773411,-0.75798035,-0.39947033,,,-0.6728351,-0.68728924,-0.41086674,0.17451048,-0.18903017,-0.20661354,-0.2296269,-0.39032102,-0.27803183,-0.25862455,-0.4314065
4/18/08,2.1578074,1.326704,2.0730972,1.4705896,,,0.931406,1.2605071,0.9203434,0.5226493,0,0,0.23015738,-0.07837415,-0.09294152,-0.17285943,-0.08665919
4/21/08,0.34679174,-0.613749,-0.053435564,-0.72464347,,,0.62919855,0.36611557,0.377357,0.34662485,0.09468794,0.31055212,0.45924187,0.07842779,0,0.1731515,0.43364763
4/22/08,-1.1624277,-0.535202,-1.8181801,-1.5925646,,,-0.5835712,-0.7538855,-0.2506256,0.17271042,0,-0.10319352,0.22857189,0.23510456,0,-0.086426735,0.08635521
4/23/08,0.6039381,-0.041389465,0.81698895,0.067436695,,,0.4192829,0.12251139,0.6281376,0,0,0,0,-0.31274557,0,-0.08650422,-0.17256737
4/24/08,0.221169,0.99378824,1.0264754,1.4824867,,,-0.70981383,-0.53842664,0.093626976,0,-0.28381944,-0.6198406,-0.57013035,-0.9411752,-0.37209392,-0.606066,-0.7778764
4/25/08,0.50441027,0.86101294,1.1764646,0.8632064,,,1.135397,1.033473,-0.03117919,0,-0.09487867,-0.1039505,-0.34404397,-0.15835762,0,-0.26132464,-0.43553114
4/28/08,-0.06272793,-0.16260743,0.36997795,0.52666664,,,-0.08315444,0.4627347,-0.06238222,0.1724124,0.18993616,0.3121853,0.3452301,0.15860796,0.09337664,0.2620101,0.2624631
4/29/08,-0.3452599,-0.44787526,-0.8952081,-0.58939457,,,-1.2484431,-1.1393964,-1.435709,0,0.094783306,0.103724,0.45871735,0.07917881,0,0,0.3490448
4/30/08,-0.5039394,-0.16360283,0,-0.4611373,,,0.67424774,0.4659176,1.4882803,0.7912278,0.56865215,0.84341764,1.3937235,0.31645298,0.42313337,0.67631006,0.8917451
5/01/08,1.7094016,1.5567422,1.5940547,2.1178126,,,0.92089176,0.5125642,0.81124306,0.17181635,0,0.10319948,0.113129616,0.15772581,-0.093114376,0,0.08649826
5/02/08,0.2178669,0.44372082,-0.26150942,-0.19443035,,,0.8710027,0.53424835,0.7118583,0.5145788,-0.094521046,-0.30927658,-1.0169506,-0.3937006,-0.18638968,-0.5208373,-1.1235952
5/05/08,-0.186342,-0.6425679,0.20976067,-0.38960576,,,0.041115284,0.024151802,-0.092202425,-0.17065406,0.09460449,0.10341406,0.114154816,0.31620264,0.09337664,0.0872612,0.08741617
5/06/08,0.8711815,0.6871462,0.9419203,0.58670044,,,0.78092813,0.41053295,0.9227991,-0.1709342,0,-0.20661354,-0.68415403,-0.15760064,0,-0.17437339,-0.6113529
5/07/08,-1.4805615,-1.9269347,-1.5552163,-1.555419,,,-1.8760264,-1.2746572,-2.4687648,0,0.094521046,0.2070427,0.45924187,0.23677349,0.09328127,0.17467737,0.43936968
5/08/08,0.6887913,0.12279749,0.6319165,0.19750595,,,0.91438293,0.36541224,0.49999952,0,0.18885136,0.41322708,0.6857157,0.70866346,0.18639565,0.43592453,0.7874012
5/09/08,-0.497514,-0.6950021,0.104653835,0,,,-0.70016384,-0.6796181,-0.37313104,-0.17123818,0,0.10287762,0.22701025,0.15637875,0,0.17360449,0.17360449
5/12/08,0.9687543,1.15273,1.359129,1.8396854,,,0.8710027,0.83088875,0.9051204,0,0,0,0,-0.0780642,0,-0.08665919,0
5/13/08,0.2475977,-0.20349622,0.87673664,0.3870964,,,-0.1644671,-0.21812916,0.34023523,-0.17152429,-0.2827525,-0.7194221,-1.1325061,-0.6249964,-0.46511889,-0.78057647,-1.1265159
5/14/08,0.21611452,0.6117463,0,0.32132864,,,0.12354851,0.048577785,0.21578074,0,-0.094521046,-0.10352135,0.11454821,0.15722513,-0.09346008,-0.08740425,0
5/15/08,1.2939095,0.8512378,1.1758804,0.96092224,,,1.5631437,1.456666,1.9993901,0.17181635,0.1892209,0.51813126,0.80091953,0.62794685,0.18709898,0.4374385,0.8764267
5/16/08,0.30412674,0.080382824,0,-0.31725764,,,0.81003904,1.1246681,1.025331,0.17153025,0,-0.10309219,-0.3405273,0,0,-0.17421246,-0.34752488
5/19/08,-0.18193126,0.32128096,-0.30319095,-0.12730956,,,0,-0.1419723,0.29850006,0.17123222,0.09442568,0.10319948,0,0.39001703,0.09337664,0.0872612,0.08717775
5/20/08,-0.6986618,-1.0408342,-0.3041029,-0.509876,,,-0.9642422,-0.5450249,-1.6666591,0,0.18867254,0.41236877,0.45558214,0.4662037,0.18656254,0.43592453,0.5226493
5/21/08,-1.7130554,-1.4563084,-1.4743328,-1.0890484,,,-1.0547698,-1.0721982,-0.8777261,-0.1709342,-0.18832088,-0.308007,-0.22675395,0.23201704,-0.18621683,-0.34723282,-0.17330647
5/22/08,0.280118,0.287354,0.36120415,0.647676,,,0.6560087,0.6502867,0.3358841,-0.34246445,-0.18868446,-0.61792135,-1.0227263,-0.77160597,-0.27985573,-0.6097555,-1.0416746
5/23/08,-0.9931743,-1.5963972,-1.1311114,-1.3513505,,,-1.140523,-0.9810984,-1.6433358,-0.17182231,0.094521046,0.41450262,0.57405233,0.23329258,0.18709898,0.43821335,0.7017493
5/27/08,0.9717822,0.33277273,1.2480497,1.1741757,,,-0.28842092,-0.3866613,-0.49504638,-0.3442347,-0.09443164,-0.5159855,-0.9132385,-0.62063336,-0.18674731,-0.43630004,-0.8710742
5/28/08,0.71406364,0.24875402,1.0272264,0.32237768,,,0.5371809,0.38815737,0.6840825,-0.17270446,-0.28355122,-0.41493773,-0.57603717,-0.85870624,-0.18708706,-0.52585006,-0.7029891
5/29/08,0.4315734,0.6203413,0.71173906,0.8354664,,,-0.5343139,-0.24166703,0.3088236,0,-0.09478927,-0.41666627,-0.8111179,-0.31496286,-0.09372234,-0.35242438,-0.7964611
5/30/08,0.521791,-0.082206726,0.90863705,0.31867027,,,0.82644224,0.75097084,0.4618287,0.46799183,0.5795121,0.6567955,1.2100339,0.23696423,0.24155378,0.5111456,0.92846155
6/02/08,-0.94656944,-1.0283828,-0.85042715,-1.080054,,,-0.5327821,-0.7213235,-0.6435871,0,0.1893878,0.41753054,0.23202896,0.4728198,0.2814293,0.52957535,0.4436493
6/03/08,-0.3390789,-0.66500306,-0.30272007,-0.12844801,,,-0.7828593,-0.70235133,-1.5114069,-0.17330647,0.18904209,0.415802,0.6944418,0,0.18709898,0.4389763,0.70670843
6/04/08,0.24744272,-0.2928853,0.45546293,0.51447153,,,-0.7475078,-0.8292675,-1.1587858,-0.17361641,-0.09434223,-0.31055808,-0.80459714,-0.5490184,-0.093370676,-0.34965277,-0.87718964
6/05/08,2.0981193,1.9303441,2.4181366,1.9833565,,,1.6736388,1.6478181,2.059567,0.17391443,-0.09443164,-0.20768642,-0.46349764,-0.3943205,-0.1869142,-0.2631545,-0.53097606
6/06/08,-2.7198613,-3.2112002,-2.6561677,-3.3249676,,,-2.7160466,-2.2985756,-2.8252065,0,0.094521046,0.41623116,0.93131065,1.2668252,0.18726587,0.52770376,0.88968277
6/09/08,0.3106594,-0.2126813,-0.40425658,-0.90849996,,,-0.25380254,-0.17335415,-0.15974045,0,-0.47214627,-0.62175393,-0.11534095,-0.46911836,-0.37383437,-0.6999135,-0.35273433
6/10/08,-0.4955113,-0.12786984,-0.71029663,-0.1309812,,,-2.0780325,-1.9101977,-1.9520044,-0.34723282,-0.37950873,-0.72992444,-0.8083105,-0.54988265,-0.37523508,-0.7048428,-0.7079661
6/11/08,-1.5873015,-1.6645312,-1.6351521,-2.3606539,,,-1.5158117,-1.44158,-1.5339375,-0.17421246,0.0952363,0.21008253,0,0.15797615,0.18832684,0.26619434,0.17825365
6/12/08,0.22138357,0.3472209,0.1558423,0.40295124,,,0.043976307,-0.20529032,0.19887686,-0.1745224,-0.28544664,-0.73375106,-0.8148968,-0.86750984,-0.37593842,-0.7964611,-0.9786427
6/13/08,1.6724586,1.3840795,2.0746827,1.4715791,,,0.9230733,0.8742571,0.6946802,0,-0.095415115,-0.3167987,-0.46949387,-0.07954836,-0.18868446,-0.26761293,-0.4492402
6/16/08,0.21725893,-0.042665005,1.0162592,0.7910371,,,0.47910213,0.35686493,0.32851696,0,0,0.105929375,0.11792183,0.23884773,0,0,0.27076006
6/17/08,-0.3406644,-0.81092715,-0.10059476,-1.1772394,,,0.5635023,0.4572034,0.55663586,0,0.19102097,0.21164417,-0.1177907,0.3177166,0.18904209,0.2683282,0
6/18/08,-0.80795884,-1.1187613,-0.7049382,-0.99271536,,,-1.0344923,-0.9102404,-0.48843622,-0.17482042,0.09533167,0.42238235,0.7075548,0.47506094,0.18867254,0.44603348,0.7200718
6/19/08,0.50126314,0.1740694,0.96349716,0.80213547,,,-0.17421246,-0.43377876,-0.16360879,-0.35026073,-0.09524226,-0.4206121,-0.35128593,-0.5516112,-0.18832088,-0.35523772,-0.35746098
6/20/08,-1.8079877,-1.7810583,-1.7579138,-1.7241418,,,-2.1815002,-2.075863,-2.7531981,-0.35149455,0.09533167,0.21119118,0.3525257,0.23771524,0.18867254,0.26737452,0.44842958
6/23/08,0.19365549,-0.23883581,-0.56236386,-1.2820482,,,0.044608116,-0.18319488,-0.16852021,-0.35273433,-0.19047856,-0.21074414,0,0.07904768,-0.09416342,-0.08888841,0.08928776
6/24/08,-0.7936537,0.04464388,-1.850903,-1.0936439,,,-0.57958364,-0.34085512,-0.7765055,-0.53097606,0.19084215,0.31678677,0.46838522,0.6319165,0.18850565,0.44484138,0.6244421
6/25/08,0.57599545,0.66934824,1.152432,0.9675145,,,1.4349818,1.4206767,1.8033385,-0.17793179,0,-0.10526776,-0.11655092,0,0,-0.08857846,-0.08864403
6/26/08,-2.7680576,-2.969861,-2.382183,-2.806294,,,-2.431482,-2.153045,-2.3395777,-0.3565073,0.19048452,0.31613111,0.23337603,0.9419203,0.28221607,0.6205678,0.7985711
6/27/08,-0.06543994,-0.63955784,0.10610819,-0.7042229,,,0.0906229,0.13254881,0.034224987,-0.35778284,-0.09505749,0,0.5820751,0.39619207,0.09380579,0.17620325,0.61620474
6/30/08,-0.16372204,0.4137993,-0.7949233,-1.2766004,,,0.45269728,0.39713383,0.06842613,0.46983957,0.3776431,0.22667646,0.3730297,0.15784502,0.23120642,0.41248798,0.37357807
7/01/08,0.32798052,0.36629438,0.16026497,0.21551847,,,-1.0365069,-0.7911384,-1.1965811,-0.17985106,-0.095146894,-0.10526776,-0.23175478,0,0,0,-0.08749366
7/02/08,-2.35371,-1.4598548,-2.9866636,-2.5089562,,,-2.5500894,-1.6746342,-2.5951564,-0.36035776,0.0952363,0.10538101,0.23229122,0.6304264,0.09372234,0.17573833,0.43783188
7/03/08,-0.16739368,0.092589855,-0.9895563,-0.88235736,,,0,0.4325509,-0.67495704,-0.18083453,0,0,-0.34762025,0.15661716,0.093626976,0,-0.2615571
7/07/08,-0.36888123,-1.387608,-0.9994447,-1.186943,,,0,-0.37685633,-0.32188296,0,0.095152855,0.1052618,0.11626482,0,0.09354353,0.26316643,0.34965277
7/08/08,1.17805,2.3921251,2.1312356,3.8288355,,,-0.04673004,0.18914938,0.35880804,-0.1811564,0,0.21029711,0.58072805,-0.07818937,0.09346008,0.2624631,0.5226493
7/09/08,-2.02927,-2.3362339,-1.9220114,-2.8922617,,,-0.7947624,-0.75513124,-1.1798382,0.18148422,0.09504557,0.20986795,0.23095608,0.5477309,0.09337664,0.2617836,0.2599597
7/10/08,1.0186672,0.42214394,0.6718874,0.5956769,,,0.7540107,0.6250024,1.7004371,0,0,0,0,0,0,0.0870347,0.086426735
7/11/08,-0.8403361,-1.3078034,0.44493675,0.1480341,,,-1.6838133,-1.1882246,-0.2845943,-0.5434811,-0.37986636,-0.8376956,-1.1520803,-0.77821016,-0.37313104,-0.782609,-1.1226237
7/14/08,-0.30508637,-1.3724506,-0.94130635,-2.0694733,,,-0.095146894,-0.24597049,-0.32108426,-0.18214583,0.09533167,0.21119118,0.4662037,0.6274462,0.28089285,0.35057068,0.61136484
7/15/08,-0.6460428,-1.5834928,-0.4471779,-0.6037712,,,-1.4761865,-1.5068471,-2.0043015,0,0,-0.3161192,-0.58004856,0.15588999,0.09337664,0.2620101,0.08679628
7/16/08,1.779604,3.169179,2.863562,4.1002274,,,1.7882943,1.4742613,1.7896295,-0.18248558,-0.09524226,-0.5285442,-1.5169203,-0.62256455,-0.09328723,-0.6097555,-1.3876855
7/17/08,0.57162046,1.7485857,0.27292967,2.4070024,,,1.4245033,1.2609601,0.86114407,0.18281937,-0.2859831,-0.42507648,-0.4739344,-0.6264746,-0.28011203,-0.43821335,-0.5276978
7/18/08,-0.43463707,0.46446323,-0.3266275,-0.14244914,,,0.23407936,0.43313503,-0.85378885,0.36495924,-0.09560585,-0.32016635,-0.3571391,-0.47280788,-0.09363294,-0.26408434,-0.26525855
7/21/08,0.3022194,-0.13868809,0.81921816,0.3566265,,,0.7940173,0.56604147,1.1840701,0.18181801,-0.09569526,0.107073784,0.35841465,0,0,0.08826256,0.1773119
7/22/08,0.535655,1.9907475,1.3001204,3.1272292,,,-0.13902187,0,0.42552948,-0.18149018,-0.0957787,-0.21390915,-0.3571391,-0.47506094,-0.09372234,-0.17637014,-0.26548505
7/23/08,-0.033301115,0.7262826,-0.106954575,0.82701445,,,0.8352637,0.48244,0.5649686,0.18181801,-0.09588003,-0.10718107,-0.11947751,-0.63643456,-0.18761158,-0.17667413,-0.2662003
7/24/08,-1.9653559,-2.8391242,-2.2483945,-3.0075252,,,-2.070862,-1.5737534,-2.106744,0,0.28790236,0.53647757,0.83732605,0.6405115,0.37593842,0.6194711,0.97864866
7/25/08,0.95140934,-0.046384335,0.98576546,0.98661184,,,0.09397268,-0.16260743,-0.46628118,-0.18149018,-0.09569526,-0.42689443,-1.0676146,-0.55688024,-0.18727183,-0.5276978,-1.0572731
7/28/08,-1.5146375,-2.041757,-1.5184402,-1.8841565,,,-1.1737108,-1.3029277,-0.9729743,-0.18182397,0.19156933,0.4287243,0.83932877,0.72000027,0.2814293,0.5305052,0.9795189
7/29/08,1.9138694,2.700138,2.0374537,3.271687,,,0.902617,0.7425785,1.2372613,-0.36429763,-0.09560585,-0.21344423,-0.35671592,-0.5559921,-0.09353757,-0.087952614,-0.35273433
7/30/08,1.6096592,1.798892,0.9713888,0.41321516,,,1.7420053,1.5833974,2.0488858,0,0,0.10694265,0.11934042,0.31949282,0,0,0.17699003
7/31/08,-1.2211204,-1.3593078,-0.42757988,-0.6858766,,,-1.3419747,-0.9674847,-1.2680471,0.4916668,0.4964471,0.8953929,1.1179924,0.4777074,0.425148,0.95232725,1.2697816
8/01/08,-0.8018732,-0.27561784,0.053679943,0.20718575,,,-1.0787964,-0.89551806,-0.60649514,-0.36630034,-0.09560585,-0.10637641,0.11848211,0.15847683,0.09346008,-0.08749366,-0.08756518
8/04/08,-1.2462139,-0.82910657,-2.038622,-1.1716068,,,-1.6595542,-1.1774361,-2.2972047,0,0,-0.10650158,-0.23667812,-0.079113245,-0.093370676,-0.08756518,-0.17527938
8/05/08,2.5238752,2.972591,1.75246,2.8591394,,,2.2179365,2.244389,0.6980181,0,-0.09569526,-0.2132237,-0.35588145,-0.7125914,0,-0.17527938,-0.43898225
8/06/08,0.89820623,0.045108795,1.1302471,0.13560057,,,0.47168732,0.027096272,0.94856024,0,0,-0.106829405,-0.7142782,-0.15948415,-0.09346008,-0.17559528,-0.5291045
8/07/08,-1.3188243,-2.1641076,-1.2772858,-1.9634426,,,-1.6431868,-1.7068565,-2.0599902,0.18382072,0.19156933,0.6417036,1.4388442,0.95846653,0.2806425,0.703609,1.4184356
8/08/08,1.9378543,2.626729,2.264154,3.1077385,,,0.5250573,0,0.036895275,-0.18348098,-0.09560585,-0.10627508,0.23640394,-0.15823245,-0.09328723,-0.17466545,0.17483234
8/11/08,0.42608976,0.98787546,1.4232993,2.2772908,,,-0.23741126,-0.08268952,-0.7008493,0.18382072,-0.09569526,-0.3191471,-0.8254707,-0.71315765,-0.18674731,-0.262475,-0.87260604
8/12/08,-0.4569173,-1.867497,-0.72764754,-1.1787832,,,-1.0471165,-0.8827567,-1.4487326,0.18348694,0.19156933,0.42688847,0.71344376,0.4788518,0.2806425,0.43859482,0.792253
8/13/08,0.2622962,-0.589031,0.6282687,-0.13254285,,,-1.010108,-1.1689425,-0.11308193,0,-0.09560585,-0.21253228,-0.23613572,-0.07942915,-0.09328723,-0.087338686,-0.26200414
8/14/08,0.45781136,0.6836772,0.7804394,1.0617137,,,-0.14577508,-0.22528172,0.7169843,0,0.09570122,0.21299124,0.47336817,0.47695637,0.09337664,0.17483234,0.61296225
8/15/08,0.22786856,0.5432248,-0.20651221,0.2626419,,,-0.38929582,-0.59271455,-1.1614859,0.18314123,0,0.10627508,0.47113895,0.15822649,0,0.17451048,0.4351616
8/18/08,-1.2666464,-1.7109394,-1.5002549,-1.4407337,,,-0.9770334,-0.68143606,-1.9332767,0,0.09560585,0.10615587,0.23447275,0.15797615,0.09328127,0.17422438,0.2599597
8/19/08,-0.69078803,-1.1452138,-1.3130248,-1.6611278,,,-1.3320208,-1.3722122,-1.1596501,-0.1828134,-0.09551048,-0.21209121,-0.35087466,-0.078868866,0,-0.086957216,-0.25928617
8/20/08,0.59622526,0.6950855,0.53218603,-0.067567825,,,0.9000063,0.7246375,2.3073912,-0.18315315,0.09560585,0.21255016,0.35210848,0.39463043,0.09319782,0.3481269,0.43327808
8/21/08,0.23049116,0.27612448,-0.2117455,-0.8113563,,,0.3964305,0.34532547,-0.11467934,-0.18348098,-0.09551048,-0.3181398,-0.35087466,0.078606606,-0.093114376,-0.2601862,-0.25883913
8/22/08,0.9526849,1.2849927,1.0609984,1.9086599,,,0.49358606,0.40148497,-0.038266182,0,-0.1912117,-0.21275878,0,-0.3927648,-0.09319186,-0.17391443,-0.08650422
8/25/08,-1.8548667,-2.084273,-1.8897593,-2.2073567,,,-1.3261318,-1.2282133,-1.8759608,0.18382072,0.19156933,0.3198266,0.70421696,0.47317743,0.09328127,0.34843683,0.69264174
8/26/08,0.2652526,0.50901175,0.26751757,0.4787922,,,0.14933348,-0.23135543,-0.27311444,0,-0.09560585,0,-0.11655092,0,0,0,0
8/27/08,0.79364777,0.9208083,1.2806773,1.157248,,,1.0437369,0.9565234,1.8779397,0,0.09570122,0,-0.11667609,0.23548603,0.09319782,0.08679628,0.1719594
8/28/08,0.9842515,2.0073056,1.5279293,2.1534324,,,1.0821462,1.177144,0.49922466,0.18348694,-0.09560585,-0.10627508,-0.116825104,-0.2349317,-0.093114376,-0.08672476,-0.08583069
8/29/08,-1.6244292,-1.0286272,-0.98599195,-0.9222686,,,-0.5839348,-0.45402646,-1.2227714,0.6693363,0.2089858,0.25250912,0.04309416,-0.47095418,0.27509928,0.18689632,-0.119280815
9/02/08,-1.1228561,0.09037256,-0.7861614,0.26595592,,,-1.5173733,-1.425314,-2.9013515,0,0.19174814,0.53305626,0.7050514,0.078856945,0.18639565,0.43478012,0.6908417
9/03/08,-0.90180635,0.36116838,-0.47543645,0.7957578,,,-0.7455349,-0.75188875,-1.4741063,0,0.09570122,0.21208525,0.35007,-0.23640394,0,0.2597332,0.42881966
9/04/08,-2.8311431,-3.0589283,-3.2377958,-2.6315749,,,-3.755635,-3.9918363,-3.7201762,0,0.09560585,0.10582209,0.34883022,-0.078988075,0.09303093,0.25906563,0.42698383
9/05/08,0.10405779,0.8352637,-0.10971427,0.2702713,,,-0.5723119,-0.54628253,0.29399395,-0.18315315,-0.09551048,-0.10570884,0,-0.07904768,-0.09294152,-0.17226338,-0.08503795
9/08/08,1.0048509,2.807176,0.9335518,2.4258733,,,1.8838286,1.7699003,2.303183,0.36697388,-0.09560585,0,0.6952405,0.47467947,0.09303093,0.086283684,0.5106449
9/09/08,-3.1217813,-3.8496017,-3.8628876,-3.1578898,,,-3.64663,-3.1184316,-5.689722,0,0.09570122,0.10582209,0.46030283,0.15748739,0.09293556,0.25861263,0.5080342
9/10/08,1.0977268,0.2793312,1.3582349,1.0869503,,,0.6929636,1.1142015,1.3020754,-0.1828134,-0.09560585,-0.31712055,-0.5727291,0,-0.092852116,-0.17197132,-0.42123199
9/11/08,1.6812682,1.0213494,0.33500195,0.40322542,,,-0.37056208,-0.55095553,-1.1996627,0,-0.19138455,-0.42417645,-0.34562945,0,0.09293556,-0.08612871,0.08460283
9/12/08,0.6889343,0.04595518,0.4451871,0.4685402,,,2.0191312,1.9698381,1.5177846,-0.18315315,-0.19176006,-0.53248405,-1.1560619,-0.70754886,-0.092852116,-0.25862455,-1.0143697
9/15/08,-3.8316786,-5.512178,-4.044318,-4.33045,,,-4.5312524,-4.406887,-5.7667675,-0.36697388,-0.4803121,-0.53533316,1.05263,0.71258545,0.65054893,1.3828874,2.561915
9/16/08,1.2095332,2.236271,1.9630551,2.8551579,,,0.21822453,-0.7262409,-1.6319096,-1.1049688,-1.158303,-1.6146362,-1.8518627,-1.1792481,-0.27700663,-0.34100413,-0.2497971
9/17/08,-4.4639707,-4.850215,-4.13363,-4.807043,,,-4.46381,-4.230279,-5.852538,-0.55865645,0.09765625,0,0.3537774,0.39777756,0.4629612,0.5988121,0.500834
9/18/08,3.2008767,5.497253,5.020678,7.112372,,,4.387462,3.5204291,4.698968,-0.5618036,-0.58537126,-0.9846866,-1.8801391,-0.4754305,-0.27650595,-0.5952418,-1.2458444
9/19/08,3.1016111,5.210793,4.161978,4.0504575,,,6.5502167,6.4805865,8.602154,0.5649805,-0.39254427,-0.6629884,-1.9161761,-0.39809346,-0.55452585,-1.3686895,-2.3549259
9/22/08,-3.3195078,-4.4124246,-3.6177099,-5.3605614,,,-1.4344275,-1.6269863,-1.3775289,0,0.394094,0.3337145,0,0.3996849,-0.09294152,-0.17345548,-0.34453273
9/23/08,-1.5307546,-1.5826702,-1.7366946,-1.0788918,,,-2.286905,-1.5007734,-2.837187,-0.37453175,-0.29440522,-0.44347048,-0.48840046,-0.95542073,0,-0.08688569,-0.17285943
9/24/08,0.072813034,-0.4826188,-1.5393436,-1.3633251,,,0.26596785,0.37312508,0.7187724,-0.5639136,0,0.22271872,0.12270212,-0.40192604,0.18604994,0.43478012,0.2597332
9/25/08,1.4550686,2.3278356,1.0422707,1.0366201,,,1.8567681,2.2614598,2.8991938,-0.94518065,-0.49212575,-0.88889,-0.61274767,-0.3228426,-0.27855635,-0.5194843,-0.25906563
9/26/08,-0.07170439,0.47394037,-0.57306886,0,,,-1.562506,-1.0602772,-1.7338514,-0.9541929,-0.7912934,-1.2331784,-0.3699124,-0.16460419,0,0,0.1731515
9/29/08,-8.467889,-8.915102,-6.85879,-6.7715464,,,-9.470892,-8.818126,-10.851347,-0.5780399,1.0967135,1.7026067,1.6089082,0.6595254,0.5586624,1.3054848,2.1607637
9/30/08,4.9000382,5.7483196,3.0940652,3.6683798,,,4.032719,3.2907963,7.125187,-0.675112,-0.6920278,-1.3196766,-2.2888422,-1.719904,-0.1190722,-0.69802403,-1.7531037
10/01/08,-1.4573991,0.4407406,-1.6206503,-0.5661726,,,-0.22471547,-0.032508373,-0.6466508,-0.7858515,0.09970665,0,0.626564,0.41667223,0.09293556,0.43401718,1.0371685
10/02/08,-4.891926,-3.510481,-5.8572235,-4.697508,,,-5.5743217,-4.325205,-6.2761545,-1.3861418,0.09959936,0,0.124537945,0.7468939,0.37139654,0.51858425,0.6843567
10/03/08,-1.0366857,-1.7685711,-2.6571631,-2.6885808,,,0,0.06798506,-2.2817433,-1.0040224,0,0,-0.24874806,0.24710894,0.09249449,0.34394264,0.4248023
10/06/08,-4.2707443,-3.6522686,-4.527301,-3.6838055,,,-6.6189647,-6.793481,-8.629447,-1.8255532,0.099503994,0.3409028,0.74812174,-0.24650693,0.18484592,0.51413774,1.2690425
10/07/08,-5.387211,-6.13988,-5.578804,-5.8964133,,,-4.0229917,-3.2798827,-5.2777824,-1.0330617,-0.09940863,-0.56625605,-0.6188154,-1.0708392,0.09225607,-0.17049909,-0.7518828
