Date,GSCI Energy,GSCI Ind Metals,GSCI Precious Metals,GSCI Agriculture,GSCI Livestock
20190711,484.8796,1203.269,1647.439,357.0807,1838.617
20190712,485.185,1203.734,1654.23,360.9201,1854.783
20190715,480.3192,1214.82,1657.128,353.7664,1858.853
20190716,466.7177,1224.115,1657.52,349.9189,1863.772
20190717,460.7668,1224.783,1673.421,348.7166,1876.863
20190718,449.664,1230.651,1680.854,342.7976,1862.317
20190719,453.1533,1232.646,1679.44,348.0558,1881.279
20190722,457.7233,1215.541,1682.089,342.2684,1895.605
20190723,461.919,1212.621,1677.279,343.8372,1922.43
20190724,456.9826,1223.487,1680.909,345.8049,1916.289
20190725,458.2775,1220.933,1669.43,343.5144,1899.91
20190726,457.9243,1210.116,1674.381,341.7417,1908.414
20190729,460.7223,1219.689,1676.239,344.088,1878.214
20190730,468.6568,1209.339,1686.469,340.7041,1858.756
20190731,473.5649,1207.276,1680.879,335.082,1819.237
20190801,442.3862,1198.355,1673.124,328.8624,1798.526
20190802,451.1455,1176.445,1700.716,331.842,1769.255
20190805,439.8638,1172.511,1722.344,332.9181,1782.146
20190806,433.5799,1173.309,1731.106,330.4232,1750.071
20190807,414.5135,1168.15,1775.872,330.6097,1769.642
20190808,423.8255,1195.947,1762.798,334.8569,1781.688
20190809,434.8162,1184.74,1761.798,336.2403,1771.323
20190812,436.4032,1186.585,1772.642,322.5356,1735.995
20190813,454.2543,1201.204,1768.66,319.2763,1662.546
20190814,441.2238,1189.784,1786.098,316.7193,1687.357
20190815,435.0451,1193.572,1789.155,316.1825,1674.567
20190816,437.2206,1193.633,1780.336,320.0413,1644.789
20190819,444.8753,1195.598,1766.123,315.7203,1663.302
20190820,446.5856,1185.843,1772.549,313.2187,1687.183
20190821,446.3074,1191.723,1772.68,314.5556,1678.142
20190822,443.1926,1180.161,1764.072,315.4137,1680.036
20190823,436.0964,1178.094,1798.616,313.7745,1634.863
20190826,432.8834,1178.281,1800.654,314.1981,1688.732
20190827,439.5996,1182.904,1821.098,312.9688,1669.322
20190828,447.0641,1180.458,1819.818,315.1854,1664.57
20190829,452.6924,1188.042,1805.701,314.1933,1681.674
20190830,442.1416,1189.453,1798.009,312.3896,1660.618
20190902,442.1416,1189.453,1798.009,312.3896,1660.618
20190903,434.2726,1183.039,1835.002,307.8256,1690.768
20190904,452.6366,1207.516,1842.807,308.6123,1696.637
20190905,454.562,1215.95,1798.834,308.8951,1677.745
20190906,457.1496,1217.98,1781.813,307.6811,1626.664
20190909,466.7719,1220.911,1777.876,309.1694,1611.468
20190910,465.5472,1228.389,1765.499,313.8558,1635.28
20190911,454.5555,1224.044,1769.695,312.3536,1648.672
20190912,449.8241,1223.4,1774.321,318.5137,1680.57
20190913,448.8627,1237.654,1760.279,319.1769,1707.132
20190916,506.8886,1221.078,1777.636,323.1483,1702.841
20190917,480.9836,1212.108,1780.829,318.8484,1694.953
20190918,473.6695,1210.406,1781.392,320.0199,1705.891
20190919,476.3233,1214.669,1770.947,320.2205,1706.644
20190920,475.1202,1217.152,1780.179,318.6821,1687.718
20190923,478.3637,1213.306,1806.053,320.4104,1732.047
20190924,468.3513,1202.466,1814.621,321.0076,1735.871
20190925,462.5692,1203.943,1779.792,320.9199,1764.47
20190926,462.5297,1194.744,1781.452,321.4678,1759.575
20190927,458.953,1197.305,1769.727,321.3756,1774.247
20190930,445.7721,1196.65,1728.179,328.7914,1790.767
20191001,442.9318,1192.916,1748.274,331.8716,1762.525
20191002,434.4331,1186.66,1772.079,328.8455,1766.403
20191003,434.5343,1189.883,1778.384,328.9706,1761.513
20191004,439.024,1191.526,1777.035,327.9292,1753.04
20191007,439.1359,1204.833,1767.456,327.2467,1732.926
20191008,438.0421,1199.56,1768.518,331.3029,1754.901
20191009,438.7623,1196.75,1779.116,331.3065,1780.268
20191010,443.9542,1214.819,1764.563,325.8408,1775.916
20191011,453.9919,1210.697,1751.106,335.2169,1790.768
20191014,446.0721,1202.875,1762.399,335.912,1802.243
20191015,442.7077,1206.047,1744.383,334.4126,1825.194
20191016,446.7325,1200.565,1756.053,334.2031,1817.777
20191017,449.3709,1201.818,1762.462,336.8145,1799.493
20191018,448.2568,1210.197,1757.747,337.6415,1788.557
20191021,444.5714,1210.536,1751.823,334.7988,1789.103
20191022,450.7152,1210.259,1750.299,334.2593,1771.545
20191023,460.0294,1219.323,1759.871,334.5685,1790.244
20191024,463.7288,1221.343,1771.658,333.5575,1774.739
20191025,466.0485,1226.601,1773.531,333.6137,1791.289
20191028,462.2873,1228.312,1763.176,332.6315,1801.449
20191029,462.0639,1237.197,1757.395,332.4743,1793.241
20191030,456.7168,1232.759,1764.209,333.6448,1824.145
20191031,449.8338,1216.863,1785.472,333.4851,1816.735
20191101,465.1878,1232.689,1781.787,335.2965,1827.121
20191104,469.8631,1240.068,1781.841,332.7484,1832.511
20191105,474.7367,1240.673,1747.995,333.9525,1847.961
20191106,467.0047,1234.914,1758.374,332.5825,1821.982
20191107,470.2904,1241.536,1724.419,331.5691,1821.564
20191108,470.6368,1234.92,1718.995,332.1374,1822.927
20191111,467.3598,1218.785,1712.885,329.0405,1826.915
20191112,466.3957,1215.805,1708.224,332.9251,1838.385
20191113,468.7651,1204.387,1720.585,331.4204,1808.927
20191114,467.7036,1193.087,1732.353,331.2559,1809.658
20191115,474.8628,1196.715,1726.582,329.2796,1800.76
20191118,467.3649,1186.342,1730.896,328.1725,1789.677
20191119,455.8743,1188.978,1734.666,329.1734,1784.083
20191120,467.3251,1187.599,1734.49,328.6311,1767.136
20191121,478.4338,1180.98,1722.949,328.0059,1765.536
20191122,474.5545,1186.549,1722.42,329.4393,1750.479
20191125,475.2336,1182.877,1714.427,332.8602,1767.404
20191126,478.7754,1193.474,1719.812,331.0684,1771.333
20191127,476.2346,1196.115,1711.627,328.8959,1778.237
20191128,476.2346,1196.115,1711.627,328.8959,1778.237
20191129,454.4573,1184.218,1724.891,333.2009,1779.569
20191202,458.6646,1187.77,1720.08,331.3879,1761.896
20191203,459.2857,1170.817,1738.954,330.155,1777.258
20191204,474.1631,1176.197,1731.441,330.8062,1762.962
20191205,476.1734,1173.014,1735.944,330.6322,1759.534
20191206,481.3779,1186.097,1712.538,331.7853,1764.526
20191209,479.5491,1190.015,1712.982,332.3768,1757.127
20191210,481.5322,1191.933,1717.019,334.3925,1765.37
20191211,476.3095,1202.148,1725.807,331.8742,1771.964
20191212,480.4817,1209.389,1723.954,336.754,1776.434
20191213,487.4464,1204.507,1734.076,337.6513,1807.734
20191216,489.938,1214.023,1734.505,344.1574,1811.387
20191217,495.3982,1208.641,1734.299,345.1184,1799.697
20191218,494.7411,1211.253,1732.137,343.4728,1796.974
20191219,497.6284,1223.09,1739.259,342.2234,1800.713
20191220,494.3114,1224.546,1736.274,342.9349,1799.017
20191223,494.2641,1221.933,1747.381,342.3192,1793.811
20191224,498.6248,1226.991,1767.908,342.8914,1798.173
20191225,498.6248,1226.991,1767.908,342.8914,1798.173
20191226,504.2669,1227.097,1779.558,344.6091,1810.611
20191227,504.1861,1229.705,1783.125,347.3488,1806.763
20191230,502.4972,1231.144,1784.435,347.7915,1812.996
20191231,497.1828,1218.7,1788.54,347.9512,1805.896
20200101,497.1828,1218.7,1788.54,347.9512,1805.896
20200102,498.0025,1221.573,1795.187,348.1178,1804.689
20200103,512.2226,1216.635,1822.093,344.8621,1772.783
20200106,513.0655,1220.42,1840.03,344.9845,1801.389
20200107,509.0615,1219.208,1847.977,344.5381,1797.268
20200108,488.177,1221.158,1830.926,344.5028,1797.604
20200109,487.0074,1221.942,1822.557,346.5317,1787.266
20200110,484.3384,1224.828,1830.384,349.3604,1794.528
20200113,477.44,1229.002,1819.569,349.4544,1779.826
20200114,478.9581,1231.938,1810.819,350.943,1793.586
20200115,474.6481,1234.814,1822.95,350.2807,1789.465
20200116,478.2085,1235.426,1818.751,344.8065,1772.424
20200117,477.5168,1233.76,1830.688,350.5997,1781.422
20200120,477.5168,1233.76,1830.688,350.5997,1781.422
20200121,475.0279,1228.045,1825.982,350.2939,1779.006
20200122,463.318,1217.781,1824.973,350.5146,1776.98
20200123,455.6036,1198.752,1834.293,351.3463,1757.339
20200124,444.5956,1186.472,1844.025,346.8036,1743.802
20200127,434.6095,1158.134,1849.567,343.7269,1691.321
20200128,438.6099,1150.716,1835.682,345.4577,1692.961
20200129,438.1489,1138.964,1836.243,342.7295,1671.779
20200130,427.2276,1132.225,1855.045,340.0645,1652.796
20200131,422.8487,1132.249,1853.93,338.7288,1621.162
20200203,409.8736,1113.962,1845.136,338.4348,1638.264
20200204,407.6251,1123.15,1815.635,339.6223,1636.808
20200205,417.5881,1144.007,1823.848,340.364,1618.677
20200206,418.201,1149.793,1833.588,339.4348,1643.914
20200207,414.9377,1134.295,1836.102,341.7894,1652.213
20200210,407.2185,1128.452,1843.69,341.5187,1636.641
20200211,410.6128,1147.249,1832.021,340.56,1617.468
20200212,422.3819,1149.391,1832.765,343.1797,1620.577
20200213,424.5672,1157.968,1841.636,341.5059,1631.326
20200214,429.1982,1145.569,1850.849,340.1039,1651.779
20200217,429.1982,1145.569,1850.849,340.1039,1651.779
20200218,430.0492,1145.713,1873.336,346.0074,1663.094
20200219,439.2583,1144.404,1883.638,345.8486,1681.264
20200220,440.451,1137.069,1893.044,343.2396,1662.868
20200221,435.194,1138.565,1925.136,342.3733,1656.136
20200224,419.0002,1124.167,1958.156,335.0373,1607.772
20200225,408.2233,1126.348,1923.519,335.7472,1583.282
20200226,396.768,1123.239,1912.964,334.4756,1585.734
20200227,385.0902,1114.496,1910.736,329.58,1549.9
20200228,370.5625,1118.796,1818.347,328.7565,1522.912
20200302,386.2025,1132.579,1851.069,331.702,1551.347
20200303,388.3407,1127.016,1908.03,334.3959,1553.441
20200304,386.2784,1130.346,1907.145,333.0838,1571.269
20200305,378.3239,1130.607,1935.148,330.1773,1554.403
20200306,343.4854,1115.09,1938.672,326.075,1528.371
20200309,271.9186,1105.687,1940.244,322.3776,1478.153
20200310,293.6091,1110.903,1923.026,325.4918,1515.758
20200311,285.3691,1100.425,1902.328,321.9131,1484.318
20200312,267.4467,1081.929,1839.792,314.5244,1433.164
20200313,267.901,1093.897,1747.576,313.7442,1357.255
20200316,240.5715,1073.131,1699.141,304.74,1289.038
20200317,231.0184,1046.403,1738.077,301.686,1351.386
20200318,194.6757,1011.556,1680.944,300.9607,1298.663
20200319,224.1657,1010.767,1686.137,308.7231,1342.17
20200320,208.7156,999.939,1694.646,311.6558,1349.258
20200323,208.1908,972.7731,1792.634,317.1098,1400.302
20200324,214.5167,986.7262,1898.068,319.7087,1460.812
20200325,218.9714,991.6566,1873.037,323.4629,1446.614
20200326,208.1911,989.1935,1898.792,320.2618,1398.931
20200327,203.0485,992.9796,1890.888,317.6336,1329.709
20200330,193.0736,986.4322,1875.572,315.5428,1297.804
20200331,193.6693,1004.564,1826.347,315.2958,1327.82
20200401,185.506,981.3207,1819.229,306.3885,1265.598
20200402,217.663,987.2473,1874.616,305.9571,1189.083
20200403,241.1361,977.8214,1881.618,306.0112,1135.963
20200406,231.7556,981.0805,1939.077,307.9272,1142.913
20200407,220.7206,999.275,1931.159,308.2759,1205.143
20200408,226.7524,991.7411,1929.259,308.2712,1222.454
20200409,217.3411,996.6865,2010.329,311.1222,1187.867
20200410,217.3411,996.6865,2010.329,311.1222,1187.867
20200413,219.4496,996.7003,2014.732,309.1879,1132.45
20200414,208.4575,1015.476,2028.313,305.9638,1146.778
20200415,197.7686,1012.016,1991.488,303.0815,1159.398
20200416,197.7877,1015.564,1983.532,300.8811,1165.952
20200417,197.3079,1022.474,1945.663,302.7693,1167.767
20200420,177.821,1022.263,1961.702,302.4925,1173.726
20200421,131.5062,1001.266,1929.817,299.9787,1176.61
20200422,142.5285,1013.563,1988.156,302.6685,1174.815
20200423,152.209,1014.001,1995.908,303.2575,1189.786
20200424,151.2464,1013.044,1984.766,298.1202,1186.991
20200427,134.1306,1017.494,1971.302,293.1384,1223.303
20200428,133.0572,1020.515,1969.49,293.714,1235.309
20200429,141.6397,1024.841,1960.042,294.5508,1228.881
20200430,155.9028,1014.163,1936.497,300.2079,1259.386
20200501,154.9274,1002.307,1943.284,299.1276,1295.311
20200504,158.7352,1000.046,1955.132,296.135,1321.99
20200505,180.2446,1005.122,1955.201,297.8216,1300.931
20200506,172.2979,1012.335,1930.881,294.8698,1340.19
20200507,171.0478,1022.14,1975.809,297.6535,1373.126
20200508,178.2496,1022.143,1965.55,299.0453,1362.139
20200511,171.9494,1025.744,1948.087,298.1151,1327.905
20200512,173.0649,1018.259,1955.886,298.5489,1373.064
20200513,168.1673,1012.354,1965.672,293.8685,1327.645
20200514,177.869,1007.804,1996.737,294.1364,1311.559
20200515,184.8399,1001.12,2021.972,294.4115,1310.948
20200518,198.5163,1028.692,2003.225,295.5743,1320.484
20200519,198.246,1033.54,2019.051,296.0975,1312.309
20200520,204.0421,1048.318,2028.38,298.5751,1293.388
20200521,205.1448,1042.218,1991.952,296.7399,1306.04
20200522,201.5737,1026.268,2012.507,295.0072,1291.495
20200525,201.5737,1026.268,2012.507,295.0072,1291.495
20200526,207.3632,1036.725,1984.956,296.8783,1336.849
20200527,199.4612,1022.77,1984.988,296.347,1347.069
20200528,201.5044,1032.935,1988.522,299.4128,1330.294
20200529,210.8169,1043.939,2018.127,299.6058,1327.343
20200601,211.169,1053.444,2019.711,299.3251,1312.647
20200602,219.1437,1062.747,1997.282,299.1659,1285.929
20200603,220.464,1067.21,1963.708,301.5897,1286.936
20200604,221.4561,1069.032,1988.497,305.7949,1292.634
20200605,233.7847,1090.408,1936.303,306.236,1281.261
20200608,227.2201,1093.035,1963.487,305.7686,1281.062
20200609,230.2056,1097.11,1980.237,303.3619,1287.565
20200610,233.1552,1113.424,1978.917,303.6588,1271.345
20200611,216.658,1091.658,1999.873,301.8587,1264.537
20200612,216.52,1088.522,1993.371,301.9288,1253.223
20200615,221.0577,1080.071,1981.927,301.2442,1261.975
20200616,227.6717,1090.249,1994.01,300.375,1256.792
20200617,226.3802,1097.519,1994.33,300.1241,1259.564
20200618,230.5531,1102.77,1987.156,298.6064,1255.01
20200619,234.6162,1102.372,2013.494,299.2435,1245.14
20200622,238.7567,1106.302,2028.121,298.7706,1231.264
20200623,237.1244,1103.42,2046.091,297.3461,1257.206
20200624,224.0955,1095.141,2034.869,295.4529,1242.931
20200625,226.0615,1096.771,2032.359,294.1913,1242.167
20200626,223.9828,1110.734,2043.669,290.3462,1220.918
20200629,230.8882,1114.683,2043.681,295.2862,1227.791
20200630,229.6547,1119.64,2069.326,301.6907,1228.704
20200701,232.3707,1123.344,2043.754,307.6788,1236.652
20200702,238.016,1125.55,2055.366,304.6196,1255.587
20200703,238.016,1125.55,2055.366,304.6196,1255.587
20200706,238.9281,1137.164,2061.494,305.036,1263.392
20200707,239.5988,1144.1,2079.863,305.1919,1257.931
20200708,240.2588,1157.341,2095.421,308.8534,1244.621
20200709,234.3737,1163.449,2075.884,310.0899,1259.941
20200710,239.153,1182.332,2074.615,306.9688,1264.124
20200713,236.4203,1201.276,2094.248,301.9249,1268.605
20200714,236.7691,1189.156,2089.918,300.1421,1255.506
20200715,241.1369,1178.516,2092.137,305.2189,1267.746
20200716,238.2785,1180.551,2074.754,304.7333,1302.027
20200717,237.0292,1174.327,2083.979,305.8077,1300.477
20200720,237.6299,1179.98,2094.553,302.8588,1285.243
20200721,244.2335,1195.432,2137.638,302.054,1288.429
20200722,243.6965,1185.276,2176.001,305.8218,1286.541
20200723,240.2916,1198.287,2200.332,304.7333,1284.343
20200724,241.3681,1185.457,2207.178,304.6964,1281.755
20200727,241.378,1189.568,2253.615,304.8647,1270.905
20200728,239.7937,1198.556,2260.613,301.6993,1281.876
20200729,241.7314,1202.573,2274.1,302.5229,1286.018
20200730,234.5692,1196.291,2255.08,303.3897,1285.221
20200731,235.6975,1195.181,2282.707,305.8464,1304.014
20200803,241.6893,1211.096,2284.976,305.3594,1300.985
20200804,244.7437,1214.614,2335.705,300.5418,1298.426
20200805,248.2426,1225.145,2372.957,301.2892,1299.631
20200806,246.5577,1227.777,2407.607,300.3232,1294.683
20200807,243.0875,1208.698,2356.785,296.2883,1300.347
20200810,245.7569,1217.505,2384.583,296.1519,1322.683
20200811,244.4632,1219.921,2258.285,297.3882,1320.704
20200812,249.2979,1222.496,2260.45,298.481,1330.677
20200813,247.2049,1199.519,2298.594,305.0801,1337.978
20200814,247.649,1206.419,2262,304.8138,1340.613
20200817,251.0825,1220.699,2327.113,310.3737,1337.154
20200818,252.2833,1236.672,2345.786,308.096,1326.747
20200819,251.8575,1254.99,2294.493,309.4954,1340.755
20200820,249.7077,1244.826,2268.124,309.1838,1348.496
20200821,246.8667,1227.749,2264.784,310.0394,1332.577
20200824,250.6964,1231.973,2255.719,310.2896,1325.928
20200825,254.0482,1236.621,2235.906,315.5572,1340.277
20200826,253.1682,1242.723,2277.15,315.9907,1323.643
20200827,250.7925,1246.51,2252.811,320.7521,1317.461
20200828,251.3346,1257.271,2302.096,321.5364,1294.722
20200831,248.4432,1257.281,2313.283,322.5297,1297.993
20200901,249.1493,1265.52,2314.066,324.8423,1307.762
20200902,242.5089,1257.687,2267.198,324.0323,1306.954
20200903,240.3093,1240.153,2255.306,320.9973,1318.182
20200904,234.2129,1254.546,2250.196,321.8362,1325.536
20200907,234.2129,1254.546,2250.196,321.8362,1325.536
20200908,217.4665,1242.598,2261.999,321.8659,1337.533
20200909,223.2378,1246.161,2274.983,321.5596,1335.799
20200910,219.044,1240.591,2286.638,323.5821,1358.521
20200911,218.4759,1247.858,2265.675,325.0467,1378.563
20200914,218.0174,1261.041,2286.628,325.2955,1379.805
20200915,222.3096,1255.14,2290.222,323.4096,1377.548
20200916,230.1242,1259.017,2294.799,326.9918,1372.686
20200917,234.8437,1255.3,2270.007,331.6883,1375.8
20200918,235.2773,1260.751,2282.935,336.4301,1379.325
20200921,226.3933,1240.195,2204.529,328.5956,1359.714
20200922,226.4046,1247.306,2202.662,329.289,1369.049
20200923,228.5398,1223.095,2149.072,327.0726,1378.254
20200924,230.494,1209.457,2158.726,325.1384,1380.422
20200925,230.2442,1212.351,2146.796,325.4385,1377.354
20200928,232.4718,1225.195,2168.072,324.8199,1378.4
20200929,224.4995,1227.183,2197.429,324.4063,1381.074
20200930,228.4833,1229.154,2180.777,335.5909,1379.383
20201001,221.2874,1193.465,2209.292,335.0954,1372.96
20201002,213.0594,1213.025,2198.221,334.7087,1363.576
20201005,224.9679,1213.929,2216.049,336.6729,1368.922
20201006,231.9354,1214.017,2198.505,342.0401,1373.153
20201007,228.3614,1231.846,2179.607,346.8621,1385.614
20201008,234.919,1237.839,2183.892,344.2619,1393.254
20201009,233.151,1261.307,2227.397,347.8371,1393.009
20201012,227.7444,1263.701,2231.702,343.0904,1377.791
20201013,230.9025,1256.459,2185.709,344.8772,1378.977
20201014,234.465,1257.939,2201.317,347.8951,1384.352
20201015,233.9988,1260.767,2201.425,353.6146,1385.804
20201016,233.2863,1265.03,2200.488,353.8208,1374.153
20201019,232.2977,1266.975,2208.678,356.4923,1352.966
20201020,234.8397,1276.969,2215.094,358.2919,1344.846
20201021,227.6997,1289.701,2232.109,359.7135,1339.341
20201022,230.7104,1284.662,2201.43,360.532,1312.721
20201023,226.7795,1276.699,2201.749,363.0486,1317.082
20201026,220.5853,1264.42,2199.961,361.0298,1322.382
20201027,225.8895,1266.612,2207.768,359.4995,1329.138
20201028,215.2853,1258.736,2162.804,352.2693,1328.589
20201029,208.9308,1257.422,2151.198,349.1226,1348.908
20201030,207.9584,1263.128,2166.159,348.3155,1355.794
20201102,212.0276,1270.55,2182.779,350.5474,1359.559
